,Gene,EffectSize,StdEffect,P-Value,FDR,pBH
63,ENSG00000004897,-0.040576165520793385,-0.10761575111845845,0.5968334201099992,False,1.0
64,ENSG00000004939,0.1320344356942291,0.6011667779928395,0.005823439561266704,False,1.0
65,ENSG00000004948,0.0001281439119864051,0.0007703181290462604,0.9971919273817563,False,1.0
66,ENSG00000004961,-0.06501879212019346,-0.15301873471868657,0.472747880266139,False,1.0
67,ENSG00000004975,-0.00386447823857501,-0.014249272132775062,0.9505144844641973,False,1.0
68,ENSG00000005007,0.1196239642998771,0.4459221613113206,0.03140581232633733,False,1.0
69,ENSG00000005020,0.01911214989010774,0.041180005152618555,0.8473279880989366,False,1.0
70,ENSG00000005022,-0.0921504557995137,-0.2524549020860364,0.23247750333178818,False,1.0
71,ENSG00000005059,0.12246466199286403,0.3093712755215988,0.10098742816224685,False,1.0
72,ENSG00000005075,0.08774484886518462,0.3034561972821711,0.17180511691182532,False,1.0
73,ENSG00000005100,0.005347681944538802,0.029528997551385557,0.8992694410603026,False,1.0
74,ENSG00000005108,0.03751165435698192,0.08179155249460875,0.6770864812775985,False,1.0
75,ENSG00000005156,-0.03185522323164277,-0.19049342786478457,0.35522730159256033,False,1.0
76,ENSG00000005175,0.004570448987945991,0.014633711604807042,0.9389283477404753,False,1.0
77,ENSG00000005187,0.001479325595668139,0.012864880373229803,0.9562004596820619,False,1.0
78,ENSG00000005189,0.029227034231614345,0.13627515677299568,0.548506486422397,False,1.0
79,ENSG00000005194,-0.08751125876317468,-0.27251755744682654,0.18765288491436372,False,1.0
80,ENSG00000005206,-0.08849824096281828,-0.22151135540089642,0.32042897228115286,False,1.0
81,ENSG00000005238,0.02971320498377567,0.11689868800179856,0.606119712789962,False,1.0
82,ENSG00000005243,0.10603528877623412,0.3162797698378286,0.15196568249058415,False,1.0
83,ENSG00000005249,-0.11766399228623958,-0.20637356842768265,0.3204105390986324,False,1.0
84,ENSG00000005302,-0.05925433469700333,-0.27039407339738253,0.225390470740234,False,1.0
85,ENSG00000005339,0.02659674429277908,0.07127517401823007,0.7263640212044051,False,1.0
86,ENSG00000005379,0.07029081342701952,0.16175359363176067,0.42067893295696135,False,1.0
87,ENSG00000005381,0.05657354977782322,0.23272263429674322,0.29915163598426353,False,1.0
88,ENSG00000005421,0.05174122085295435,0.26642244701152257,0.23369628901704498,False,1.0
89,ENSG00000005436,-0.08551182453080362,-0.2935636479173728,0.12863496665328336,False,1.0
90,ENSG00000005448,-0.12969864663520192,-0.3727163075449172,0.09441184134520325,False,1.0
91,ENSG00000005469,-0.01649674916521118,-0.04959653065081399,0.8104643232569296,False,1.0
92,ENSG00000005471,0.08635877315805196,0.4643927806765103,0.049256096729741856,False,1.0
