,Gene,EffectSize,P-Value,FDR,pBH
4686,ENSG00000120693,0.288814598823013,0.03654928572186177,False,0.2409439886039665
4687,ENSG00000120694,-0.12696329666215916,0.5473791412217954,False,0.7571759643726232
4688,ENSG00000120696,-0.19361059716548143,0.21909467909632296,False,0.49139649509196376
4689,ENSG00000120697,0.00963562015886916,0.9302138311157079,False,0.9696099665698841
4690,ENSG00000120699,0.16335625415737465,0.09275890527474516,False,0.33985148651345953
4691,ENSG00000120705,-0.1170256098292686,0.28251449792850014,False,0.5530505668569095
4693,ENSG00000120709,-0.10545319970841918,0.09943755401084171,False,0.3504311017122875
4694,ENSG00000120725,-0.0715120366443937,0.21118196379725251,False,0.4830998781317921
4695,ENSG00000120727,-0.21258668584709087,0.11917366152102395,False,0.37781734740059203
4696,ENSG00000120729,0.23010718106735342,0.04049409746565004,False,0.25009484592942444
4697,ENSG00000120733,-0.002814455906066552,0.9619170595952742,False,0.9835286196212465
4698,ENSG00000120738,-0.7115416803766738,0.04733316304551026,False,0.26359637129411795
4699,ENSG00000120742,0.2698726518921058,0.018096265789648663,False,0.18334852077949673
4700,ENSG00000120756,-0.14269647826245602,0.2579618291823791,False,0.531318116394752
4701,ENSG00000120784,-0.028913052313385038,0.6939146511351288,False,0.8477481515646176
4702,ENSG00000120798,0.08405511471060677,0.39753926697669006,False,0.6492750734525717
4703,ENSG00000120800,0.01411122725029404,0.790957505341847,False,0.9010830220669611
4704,ENSG00000120802,-0.036754695019211,0.7899694886068558,False,0.9007615156374232
4705,ENSG00000120805,-0.22158377849619687,0.13838145735485194,False,0.4019507242162878
4706,ENSG00000120820,-0.15298852691794673,0.0452429534084637,False,0.25972725831403354
4707,ENSG00000120832,0.14865342274184856,0.068034389826993,False,0.3023370697442979
4708,ENSG00000120833,-0.21372552509296847,0.03295542534491163,False,0.2325987736560762
4709,ENSG00000120837,-0.12979906873013608,0.216799100858167,False,0.4890655978453717
4710,ENSG00000120860,-0.01959428246128584,0.8584959113503202,False,0.9360980636189312
4711,ENSG00000120868,-0.047702108805017865,0.5086518548594703,False,0.7314172978133764
4712,ENSG00000120875,-0.7490162478087443,0.0012064538675650195,False,0.06246526902447161
4713,ENSG00000120885,0.24759883547860462,0.08253189608750208,False,0.323980868740921
4714,ENSG00000120889,0.34848481349066274,0.014162091536300889,False,0.1677590611729196
4715,ENSG00000120896,0.30985843143159697,0.09234737570816645,False,0.3397237675866904
4716,ENSG00000120899,-0.3244126066254541,0.0460272704058586,False,0.26068905276070803
4717,ENSG00000120903,-0.41485286388035336,0.007403535701472348,False,0.13313723283687454
4718,ENSG00000120907,0.10823450259513799,0.23912912819814014,False,0.5122033047936796
4719,ENSG00000120910,-0.004609497761976603,0.9479741328258425,False,0.9773686446130526
4720,ENSG00000120913,0.053796461520145195,0.48340097831011264,False,0.7142043353339611
4721,ENSG00000120915,0.22046648000777017,0.04469828387174204,False,0.25891711034429776
4722,ENSG00000120925,-0.13751154635805896,0.27845733249644733,False,0.5495137800913024
4723,ENSG00000120942,0.04416290718308573,0.5140390877752,False,0.7351703221969244
4724,ENSG00000120948,-0.04232058893178564,0.5048567862984195,False,0.728642883429669
