,Gene,EffectSize,P-Value,FDR,pBH,FDR2,pBH2,FDR-2stage,P-2stage,-log10(pBH),Significant
4242,ENSG00000116649,-0.3764613463028731,0.7065739466443757,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4243,ENSG00000116652,0.6416088826712417,0.5211271640761889,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4244,ENSG00000116661,-0.6601894531894542,0.509132259602034,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4245,ENSG00000116663,0.78286296245898,0.4337075891502711,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4246,ENSG00000116667,-0.19456135336099123,0.8457363603622338,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4247,ENSG00000116668,1.5345327998249776,0.12489863045260534,False,1.0,False,0.9867055090393185,False,1.0,-0.0,False
4248,ENSG00000116670,1.5679385847217566,0.11689546590543355,False,1.0,False,0.9867055090393185,False,1.0,-0.0,False
4249,ENSG00000116675,-0.9669190630034433,0.333584496110514,False,1.0,False,0.9970846804298243,False,1.0,-0.0,False
4250,ENSG00000116678,1.2812742484899595,0.20009735465847256,False,1.0,False,0.9945115060487729,False,1.0,-0.0,False
4251,ENSG00000116679,-0.1613056565665925,0.871852668307368,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4252,ENSG00000116685,-1.1593485656491402,0.24631413311068195,False,1.0,False,0.9958032184012803,False,1.0,-0.0,False
4253,ENSG00000116688,-1.1008529760305614,0.2709606508653799,False,1.0,False,0.9970664132486233,False,1.0,-0.0,False
4254,ENSG00000116690,0.20200946259356092,0.839909326606147,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4255,ENSG00000116691,-0.36231515599597436,0.7171165336401133,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4256,ENSG00000116698,0.8231860221696234,0.4104022163889276,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4257,ENSG00000116701,2.54382145502571,0.010964711493726924,False,1.0,False,0.9498223840773748,False,0.9972339536678368,-0.0,False
4258,ENSG00000116703,-0.4654765692656705,0.641590212382256,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
