,Gene,EffectSize,P-Value,FDR,pBH
21334,ENSG00000256546,-0.02252916861576268,0.9157730287773229,False,0.9813722067117522
21335,ENSG00000256552,0.3058277368757852,0.23612629566633891,False,0.6791483186013583
21336,ENSG00000256563,0.1456787425202199,0.46042626120927954,False,0.8290745068190372
21337,ENSG00000256564,0.0969295796191428,0.6954821370912231,False,0.9239191610351765
21338,ENSG00000256571,0.3642923719333522,0.14294646193664076,False,0.5740591825913433
21339,ENSG00000256574,-0.2253514171495301,0.0727559085375955,False,0.4480809802837297
21340,ENSG00000256576,0.057145924334411805,0.8182782085097284,False,0.9596683616552771
21341,ENSG00000256579,0.08657897811724166,0.6276831534261925,False,0.9016757365497841
21342,ENSG00000256581,0.3738124772552767,0.24248851996326137,False,0.6848501669641135
21343,ENSG00000256588,0.20084992553013434,0.07167507890257935,False,0.4456749001916172
21344,ENSG00000256589,-0.2144039827395889,0.1932200947440833,False,0.6338788152001613
21345,ENSG00000256594,-0.03299652491359004,0.8571160630527277,False,0.9688720358951395
21346,ENSG00000256596,0.24905717130292604,0.10855078084252537,False,0.5092253832651074
21347,ENSG00000256604,-0.04364605484785752,0.7728196174303232,False,0.9465216555523379
21348,ENSG00000256609,-0.463406768416023,0.14926945502146702,False,0.581228549671029
21349,ENSG00000256612,0.06734909860420339,0.8222899503416211,False,0.9597789800831431
21350,ENSG00000256616,0.14119549121491395,0.3593485790722206,False,0.7742177099639806
21351,ENSG00000256625,0.010879488298708764,0.9452525237017566,False,0.9871512608022079
21352,ENSG00000256629,-0.09702774281133995,0.6108228410212395,False,0.8957222922336082
21353,ENSG00000256630,0.20491161069673614,0.409759991130089,False,0.8045101899578772
21354,ENSG00000256651,-0.15317847356618022,0.4520050399534158,False,0.8241829792476377
21355,ENSG00000256654,-0.008378917871590856,0.9721580860450769,False,0.9943297533860119
21356,ENSG00000256657,-0.0064553148136217596,0.9834468464645977,False,0.9959915293111562
21357,ENSG00000256663,0.35867290011051545,0.05924831250126237,False,0.4129403486101826
21358,ENSG00000256667,0.041343801726423705,0.5427094378814983,False,0.868176335929656
21359,ENSG00000256681,0.4076480867576686,0.03484129157831209,False,0.3335651211459936
